;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
25/09/2024;10:43:41;3870.00;;94.520;100.97;---;---;15.467;15.467;15.467;---;996.11;72.837;15.467;---;---;25.347;24.337;6.427;---;61.877;18.722;0.084;---;4.773;5.612;3.622;---;;
25/09/2024;10:44:11;3900.00;;94.495;100.48;---;---;15.471;15.471;15.471;---;996.08;72.674;15.471;---;---;25.350;24.395;9.182;---;61.919;18.716;0.079;---;4.832;5.589;3.639;---;;
25/09/2024;10:44:41;3930.00;;94.394;100.77;---;---;15.484;15.484;15.484;---;996.12;72.773;15.484;---;---;25.361;24.359;10.071;---;61.910;18.707;0.060;---;4.827;5.656;3.629;---;;
25/09/2024;10:45:11;3960.00;;94.207;100.26;---;---;15.473;15.473;15.473;---;996.11;72.681;15.473;---;---;25.385;24.419;7.991;---;62.007;18.714;0.058;---;4.833;5.651;3.648;---;;
25/09/2024;10:45:41;3990.00;;94.399;100.65;---;---;15.463;15.463;15.463;---;996.04;72.529;15.463;---;---;25.364;24.376;14.075;---;61.977;18.714;0.089;---;4.815;5.631;3.636;---;;
25/09/2024;10:46:11;4020.00;;94.170;100.53;---;---;15.468;15.468;15.468;---;996.08;72.592;15.468;---;---;25.391;24.388;17.797;---;62.074;18.728;0.086;---;4.840;5.637;3.648;---;;
25/09/2024;10:46:41;4050.00;;93.939;100.66;---;---;15.473;15.473;15.473;---;996.11;72.445;15.473;---;---;25.419;24.372;-2.661;---;62.130;18.688;0.072;---;4.766;5.645;3.621;---;;
25/09/2024;10:47:11;4080.00;;94.113;100.34;---;---;15.472;15.472;15.472;---;996.08;72.330;15.472;---;---;25.398;24.410;2.875;---;62.087;18.752;0.071;---;4.834;5.600;3.607;---;;
25/09/2024;10:47:41;4110.00;;94.044;100.43;---;---;15.462;15.462;15.462;---;996.08;72.285;15.462;---;---;25.408;24.402;10.270;---;62.085;18.738;0.075;---;4.851;5.643;3.630;---;;
25/09/2024;10:48:11;4140.00;;93.917;101.00;---;---;15.460;15.460;15.460;---;996.13;72.201;15.460;---;---;25.423;24.334;2.101;---;62.124;18.744;0.092;---;4.864;5.641;3.612;---;;
25/09/2024;10:48:41;4170.00;;93.517;100.42;---;---;15.461;15.461;15.461;---;996.06;72.132;15.461;---;---;25.474;24.403;24.349;---;62.232;18.731;0.079;---;4.868;5.628;3.636;---;;
25/09/2024;10:49:11;4200.00;;93.506;100.78;---;---;15.474;15.474;15.474;---;996.03;72.115;15.474;---;---;25.474;24.360;15.082;---;62.240;18.736;0.069;---;4.825;5.648;3.631;---;;
25/09/2024;10:49:41;4230.00;;93.559;100.61;---;---;15.492;15.492;15.492;---;996.05;71.903;15.492;---;---;25.466;24.377;0.818;---;62.208;18.727;0.082;---;4.823;5.626;3.594;---;;
25/09/2024;10:50:11;4260.00;;92.244;101.46;---;---;15.486;15.486;15.486;---;996.12;71.789;15.486;---;---;25.633;24.279;30.672;---;62.651;18.749;0.063;---;4.810;5.630;3.656;---;;
25/09/2024;10:50:41;4290.00;;93.464;100.58;---;---;15.480;15.480;15.480;---;996.08;71.924;15.480;---;---;25.478;24.381;-0.216;---;62.260;18.763;0.071;---;4.857;5.656;3.608;---;;
25/09/2024;10:51:11;4320.00;;93.279;100.66;---;---;15.489;15.489;15.489;---;996.08;71.657;15.489;---;---;25.500;24.371;13.822;---;62.235;18.759;0.070;---;4.813;5.620;3.605;---;;
25/09/2024;10:51:41;4350.00;;93.365;100.26;---;---;15.509;15.509;15.509;---;996.04;71.606;15.509;---;---;25.489;24.415;8.967;---;62.274;18.754;0.074;---;4.805;5.580;3.665;---;;
25/09/2024;10:52:11;4380.00;;93.273;99.883;---;---;15.520;15.520;15.520;---;996.07;71.552;15.520;---;---;25.499;24.458;12.573;---;62.266;18.786;0.065;---;4.769;5.622;3.648;---;;
25/09/2024;10:52:41;4410.00;;93.309;100.85;---;---;15.512;15.512;15.512;---;996.09;71.552;15.512;---;---;25.494;24.347;22.289;---;62.291;18.723;0.073;---;4.835;5.615;3.608;---;;
25/09/2024;10:53:11;4440.00;;93.184;100.76;---;---;15.504;15.504;15.504;---;996.05;71.318;15.504;---;---;25.511;24.359;10.304;---;62.307;18.737;0.096;---;4.885;5.661;3.656;---;;
25/09/2024;10:53:41;4470.00;;93.126;100.75;---;---;15.508;15.508;15.508;---;996.07;71.117;15.508;---;---;25.518;24.359;17.131;---;62.338;18.768;0.069;---;4.845;5.628;3.623;---;;
25/09/2024;10:54:11;4500.00;;93.056;100.66;---;---;15.513;15.513;15.513;---;996.03;71.041;15.513;---;---;25.527;24.370;13.994;---;62.295;18.792;0.068;---;4.849;5.644;3.643;---;;
25/09/2024;10:54:41;4530.00;;93.041;99.841;---;---;15.514;15.514;15.514;---;995.99;71.552;15.514;---;---;25.529;24.465;12.516;---;62.290;18.743;0.064;---;4.820;5.625;3.626;---;;
25/09/2024;10:55:11;4560.00;;93.196;100.85;---;---;15.519;15.519;15.519;---;996.03;71.191;15.519;---;---;25.509;24.347;9.115;---;62.309;18.792;0.091;---;4.872;5.631;3.620;---;;
25/09/2024;10:55:41;4590.00;;92.876;99.719;---;---;15.511;15.511;15.511;---;996.04;70.812;15.511;---;---;25.550;24.479;8.025;---;62.296;18.764;0.089;---;4.817;5.652;3.650;---;;
25/09/2024;10:56:11;4620.00;;93.274;101.06;---;---;15.508;15.508;15.508;---;996.06;70.820;15.508;---;---;25.500;24.323;11.027;---;62.328;18.740;0.070;---;4.862;5.645;3.634;---;;
25/09/2024;10:56:41;4650.00;;92.781;99.995;---;---;15.503;15.503;15.503;---;996.04;70.759;15.503;---;---;25.563;24.447;-0.827;---;62.306;18.758;0.080;---;4.788;5.659;3.638;---;;
25/09/2024;10:57:11;4680.00;;93.450;99.975;---;---;15.503;15.503;15.503;---;996.03;70.776;15.503;---;---;25.478;24.450;26.353;---;62.318;18.784;0.072;---;4.796;5.615;3.631;---;;
25/09/2024;10:57:41;4710.00;;93.348;100.09;---;---;15.478;15.478;15.478;---;996.02;70.680;15.478;---;---;25.494;24.440;7.344;---;62.320;18.755;0.088;---;4.873;5.665;3.648;---;;
25/09/2024;10:58:11;4740.00;;93.239;101.70;---;---;15.473;15.473;15.473;---;996.01;70.713;15.473;---;---;25.509;24.256;6.591;---;62.276;18.752;0.081;---;4.827;5.643;3.636;---;;
25/09/2024;10:58:41;4770.00;;93.345;100.22;---;---;15.484;15.484;15.484;---;995.96;70.614;15.484;---;---;25.495;24.425;-0.365;---;62.264;18.766;0.074;---;4.802;5.629;3.632;---;;
25/09/2024;10:59:11;4800.00;;93.406;100.37;---;---;15.493;15.493;15.493;---;996.01;70.273;15.493;---;---;25.485;24.405;3.062;---;62.270;18.757;0.090;---;4.813;5.648;3.603;---;;
25/09/2024;10:59:41;4830.00;;93.292;100.55;---;---;15.496;15.496;15.496;---;995.99;70.416;15.496;---;---;25.499;24.385;8.650;---;62.230;18.757;0.077;---;4.880;5.628;3.626;---;;
25/09/2024;11:00:11;4860.00;;93.322;100.08;---;---;15.493;15.493;15.493;---;995.97;70.401;15.493;---;---;25.496;24.439;5.828;---;62.234;18.748;0.071;---;4.795;5.641;3.649;---;;
25/09/2024;11:00:41;4890.00;;93.254;100.27;---;---;15.499;15.499;15.499;---;996.03;70.217;15.499;---;---;25.504;24.416;11.473;---;62.242;18.757;0.080;---;4.820;5.653;3.668;---;;
25/09/2024;11:01:11;4920.00;;93.159;99.870;---;---;15.512;15.512;15.512;---;995.96;70.181;15.512;---;---;25.515;24.463;3.326;---;62.196;18.750;0.070;---;4.808;5.585;3.643;---;;
25/09/2024;11:01:41;4950.00;;93.596;100.33;---;---;15.523;15.523;15.523;---;995.98;70.225;15.523;---;---;25.458;24.408;7.057;---;62.221;18.756;0.091;---;4.834;5.631;3.604;---;;
25/09/2024;11:02:11;4980.00;;93.307;99.941;---;---;15.524;15.524;15.524;---;996.01;70.148;15.524;---;---;25.494;24.452;15.429;---;62.193;18.753;0.094;---;4.861;5.627;3.622;---;;
25/09/2024;11:02:41;5010.00;;93.556;100.34;---;---;15.516;15.516;15.516;---;995.96;70.011;15.516;---;---;25.464;24.407;25.194;---;62.205;18.773;0.067;---;4.801;5.639;3.618;---;;
25/09/2024;11:03:11;5040.00;;93.441;100.16;---;---;15.503;15.503;15.503;---;995.99;70.021;15.503;---;---;25.480;24.429;10.538;---;62.166;18.754;0.081;---;4.781;5.560;3.604;---;;
25/09/2024;11:03:41;5070.00;;93.459;100.90;---;---;15.513;15.513;15.513;---;995.94;69.917;15.513;---;---;25.477;24.341;7.403;---;62.114;18.749;0.073;---;4.777;5.625;3.608;---;;
25/09/2024;11:04:11;5100.00;;92.812;100.53;---;---;15.508;15.508;15.508;---;995.94;69.553;15.508;---;---;25.559;24.386;14.799;---;62.351;18.727;0.080;---;4.842;5.628;3.634;---;;
25/09/2024;11:04:41;5130.00;;92.952;100.51;---;---;15.481;15.481;15.481;---;995.96;69.614;15.481;---;---;25.545;24.391;18.404;---;62.386;18.723;0.073;---;4.804;5.610;3.635;---;;
25/09/2024;11:05:11;5160.00;;92.250;99.827;---;---;15.473;15.473;15.473;---;995.97;69.798;15.473;---;---;25.635;24.471;14.327;---;62.653;18.750;0.077;---;4.843;5.593;3.651;---;;
25/09/2024;11:05:41;5190.00;;92.659;99.752;---;---;15.475;15.475;15.475;---;995.99;69.406;15.475;---;---;25.582;24.480;6.978;---;62.501;18.756;0.096;---;4.816;5.648;3.620;---;;
25/09/2024;11:06:11;5220.00;;92.188;99.841;---;---;15.485;15.485;15.485;---;995.97;69.490;15.485;---;---;25.642;24.469;20.510;---;62.687;18.753;0.069;---;4.856;5.638;3.627;---;;
25/09/2024;11:06:41;5250.00;;92.598;100.64;---;---;15.476;15.476;15.476;---;995.91;68.765;15.476;---;---;25.591;24.377;19.923;---;62.481;18.737;0.089;---;4.820;5.619;3.593;---;;
25/09/2024;11:07:11;5280.00;;92.448;100.04;---;---;15.470;15.470;15.470;---;995.95;68.910;15.470;---;---;25.611;24.448;0.199;---;62.544;18.739;0.079;---;4.838;5.583;3.617;---;;
25/09/2024;11:07:41;5310.00;;91.901;100.54;---;---;15.482;15.482;15.482;---;995.98;68.556;15.482;---;---;25.679;24.387;12.125;---;62.713;18.756;0.078;---;4.799;5.612;3.611;---;;
25/09/2024;11:08:11;5340.00;;91.915;100.39;---;---;15.485;15.485;15.485;---;995.97;68.679;15.485;---;---;25.677;24.405;2.760;---;62.752;18.743;0.091;---;4.779;5.629;3.580;---;;
25/09/2024;11:08:41;5370.00;;91.831;100.42;---;---;15.499;15.499;15.499;---;995.96;68.844;15.499;---;---;25.686;24.400;12.161;---;62.727;18.762;0.070;---;4.792;5.638;3.632;---;;
25/09/2024;11:09:11;5400.00;;91.687;100.29;---;---;15.506;15.506;15.506;---;996.02;68.938;15.506;---;---;25.702;24.412;20.094;---;62.704;18.749;0.089;---;4.811;5.602;3.637;---;;
25/09/2024;11:09:41;5430.00;;92.075;100.40;---;---;15.492;15.492;15.492;---;995.96;69.233;15.492;---;---;25.655;24.403;20.412;---;62.732;18.745;0.081;---;4.820;5.620;3.608;---;;
25/09/2024;11:10:11;5460.00;;92.138;99.850;---;---;15.486;15.486;15.486;---;996.02;69.109;15.486;---;---;25.647;24.466;5.440;---;62.676;18.759;0.077;---;4.806;5.580;3.643;---;;
25/09/2024;11:10:41;5490.00;;92.185;100.91;---;---;15.489;15.489;15.489;---;995.96;69.119;15.489;---;---;25.642;24.344;10.932;---;62.625;18.743;0.079;---;4.809;5.627;3.630;---;;
25/09/2024;11:11:11;5520.00;;92.138;100.39;---;---;15.502;15.502;15.502;---;995.95;69.195;15.502;---;---;25.646;24.403;9.946;---;62.630;18.742;0.059;---;4.856;5.612;3.603;---;;
25/09/2024;11:11:41;5550.00;;92.219;99.675;---;---;15.517;15.517;15.517;---;995.94;69.233;15.517;---;---;25.634;24.484;6.036;---;62.608;18.751;0.080;---;4.821;5.621;3.668;---;;
25/09/2024;11:12:11;5580.00;;92.367;101.72;---;---;15.519;15.519;15.519;---;995.96;69.317;15.519;---;---;25.614;24.248;11.783;---;62.580;18.713;0.078;---;4.800;5.636;3.644;---;;
25/09/2024;11:12:41;5610.00;;92.505;100.51;---;---;15.517;15.517;15.517;---;996.01;69.378;15.517;---;---;25.597;24.387;20.119;---;62.559;18.766;0.062;---;4.826;5.658;3.655;---;;
25/09/2024;11:13:11;5640.00;;92.620;99.619;---;---;15.520;15.520;15.520;---;995.92;69.309;15.520;---;---;25.583;24.491;7.397;---;62.506;18.775;0.062;---;4.777;5.632;3.590;---;;
25/09/2024;11:13:41;5670.00;;92.608;99.662;---;---;15.511;15.511;15.511;---;996.00;69.561;15.511;---;---;25.585;24.486;11.987;---;62.535;18.761;0.090;---;4.854;5.630;3.626;---;;
25/09/2024;11:14:11;5700.00;;92.773;100.95;---;---;15.487;15.487;15.487;---;995.94;69.500;15.487;---;---;25.567;24.339;7.582;---;62.500;18.735;0.077;---;4.836;5.616;3.594;---;;
25/09/2024;11:14:41;5730.00;;92.751;100.82;---;---;15.474;15.474;15.474;---;995.97;69.586;15.474;---;---;25.571;24.356;8.5;---;62.478;18.771;0.080;---;4.808;5.611;3.610;---;;
25/09/2024;11:15:11;5760.00;;92.639;100.64;---;---;15.479;15.479;15.479;---;995.94;69.515;15.479;---;---;25.585;24.377;7.744;---;62.484;18.777;0.081;---;4.823;5.615;3.626;---;;
25/09/2024;11:15:41;5790.00;;92.604;100.39;---;---;15.481;15.481;15.481;---;995.94;69.576;15.481;---;---;25.589;24.405;17.260;---;62.472;18.761;0.079;---;4.797;5.608;3.598;---;;
25/09/2024;11:16:11;5820.00;;93.106;100.66;---;---;15.473;15.473;15.473;---;995.94;69.693;15.473;---;---;25.526;24.375;10.244;---;62.440;18.754;0.084;---;4.804;5.660;3.602;---;;
25/09/2024;11:16:41;5850.00;;92.976;100.22;---;---;15.472;15.472;15.472;---;995.91;69.660;15.472;---;---;25.544;24.427;21.222;---;62.412;18.762;0.074;---;4.784;5.630;3.611;---;;
25/09/2024;11:17:11;5880.00;;92.999;100.74;---;---;15.470;15.470;15.470;---;995.94;69.782;15.470;---;---;25.540;24.366;8.601;---;62.403;18.760;0.090;---;4.778;5.645;3.612;---;;
25/09/2024;11:17:41;5910.00;;93.011;100.23;---;---;15.473;15.473;15.473;---;995.92;69.729;15.473;---;---;25.539;24.425;-0.701;---;62.372;18.771;0.080;---;4.814;5.612;3.632;---;;
25/09/2024;11:18:11;5940.00;;92.224;99.959;---;---;15.484;15.484;15.484;---;995.90;69.576;15.484;---;---;25.638;24.455;24.559;---;62.710;18.777;0.079;---;4.829;5.623;3.606;---;;
25/09/2024;11:18:41;5970.00;;91.564;99.955;---;---;15.494;15.494;15.494;---;995.95;69.568;15.494;---;---;25.721;24.454;3.268;---;62.872;18.776;0.067;---;4.791;5.637;3.609;---;;
25/09/2024;11:19:11;6000.00;;91.593;100.12;---;---;15.492;15.492;15.492;---;995.92;69.327;15.492;---;---;25.718;24.435;6.1;---;62.885;18.791;0.059;---;4.811;5.611;3.585;---;;
25/09/2024;11:19:41;6030.00;;91.853;99.849;---;---;15.498;15.498;15.498;---;995.93;69.523;15.498;---;---;25.684;24.467;-0.474;---;62.855;18.759;0.079;---;4.778;5.651;3.611;---;;
25/09/2024;11:20:11;6060.00;;91.762;99.817;---;---;15.504;15.504;15.504;---;995.87;69.396;15.504;---;---;25.695;24.471;4.899;---;62.828;18.774;0.078;---;4.798;5.657;3.629;---;;
25/09/2024;11:20:41;6090.00;;91.996;100.59;---;---;15.516;15.516;15.516;---;995.89;69.523;15.516;---;---;25.664;24.379;14.265;---;62.796;18.774;0.083;---;4.854;5.627;3.615;---;;
25/09/2024;11:21:11;6120.00;;91.961;99.694;---;---;15.520;15.520;15.520;---;995.89;69.378;15.520;---;---;25.667;24.483;2.502;---;62.729;18.772;0.064;---;4.793;5.594;3.619;---;;
25/09/2024;11:21:41;6150.00;;92.122;99.646;---;---;15.513;15.513;15.513;---;995.93;69.279;15.513;---;---;25.647;24.488;9.364;---;62.684;18.776;0.085;---;4.798;5.638;3.616;---;;
25/09/2024;11:22:11;6180.00;;92.373;100.30;---;---;15.498;15.498;15.498;---;995.89;69.215;15.498;---;---;25.617;24.414;-0.654;---;62.639;18.765;0.080;---;4.784;5.648;3.612;---;;
25/09/2024;11:22:41;6210.00;;92.348;100.41;---;---;15.491;15.491;15.491;---;995.87;69.225;15.491;---;---;25.622;24.403;10.175;---;62.605;18.778;0.091;---;4.858;5.644;3.653;---;;
25/09/2024;11:23:11;6240.00;;92.506;99.437;---;---;15.504;15.504;15.504;---;995.89;69.162;15.504;---;---;25.600;24.515;9.489;---;62.599;18.777;0.087;---;4.795;5.632;3.647;---;;
25/09/2024;11:23:41;6270.00;;92.753;100.30;---;---;15.508;15.508;15.508;---;995.88;68.956;15.508;---;---;25.568;24.413;4.814;---;62.553;18.761;0.074;---;4.774;5.605;3.617;---;;
25/09/2024;11:24:11;6300.00;;92.945;99.893;---;---;15.501;15.501;15.501;---;995.91;69.195;15.501;---;---;25.544;24.461;21.106;---;62.489;18.790;0.071;---;4.893;5.640;3.649;---;;
25/09/2024;11:24:41;6330.00;;93.169;100.10;---;---;15.495;15.495;15.495;---;995.90;69.086;15.495;---;---;25.516;24.439;12.362;---;62.378;18.765;0.081;---;4.850;5.643;3.640;---;;
25/09/2024;11:25:11;6360.00;;93.258;100.20;---;---;15.503;15.503;15.503;---;995.91;68.979;15.503;---;---;25.504;24.425;14.421;---;62.335;18.804;0.089;---;4.823;5.646;3.637;---;;
25/09/2024;11:25:41;6390.00;;93.239;99.796;---;---;15.490;15.490;15.490;---;995.91;69.136;15.490;---;---;25.508;24.474;7.257;---;62.396;18.789;0.083;---;4.800;5.599;3.603;---;;
25/09/2024;11:26:11;6420.00;;93.098;100.30;---;---;15.482;15.482;15.482;---;995.92;68.938;15.482;---;---;25.527;24.416;2.389;---;62.374;18.756;0.083;---;4.785;5.619;3.604;---;;
25/09/2024;11:26:41;6450.00;;93.119;100.33;---;---;15.467;15.467;15.467;---;995.86;68.849;15.467;---;---;25.527;24.415;16.102;---;62.376;18.787;0.078;---;4.821;5.610;3.625;---;;
25/09/2024;11:27:11;6480.00;;92.837;99.734;---;---;15.467;15.467;15.467;---;995.95;68.523;15.467;---;---;25.561;24.483;19.622;---;62.411;18.768;0.069;---;4.765;5.608;3.624;---;;
25/09/2024;11:27:41;6510.00;;92.897;100.34;---;---;15.470;15.470;15.470;---;995.90;68.343;15.470;---;---;25.553;24.412;0.346;---;62.402;18.769;0.065;---;4.781;5.578;3.615;---;;
25/09/2024;11:28:11;6540.00;;93.067;100.48;---;---;15.479;15.479;15.479;---;995.91;68.071;15.479;---;---;25.531;24.395;6.469;---;62.421;18.776;0.092;---;4.828;5.595;3.642;---;;
25/09/2024;11:28:41;6570.00;;92.911;100.07;---;---;15.469;15.469;15.469;---;995.90;67.979;15.469;---;---;25.552;24.445;5.350;---;62.444;18.767;0.083;---;4.819;5.643;3.631;---;;
25/09/2024;11:29:11;6600.00;;92.824;100.61;---;---;15.465;15.465;15.465;---;995.89;68.216;15.465;---;---;25.563;24.383;8.878;---;62.447;18.806;0.077;---;4.778;5.626;3.625;---;;
25/09/2024;11:29:41;6630.00;;92.930;101.06;---;---;15.470;15.470;15.470;---;995.94;68.180;15.470;---;---;25.549;24.329;14.791;---;62.436;18.793;0.081;---;4.803;5.615;3.615;---;;
25/09/2024;11:30:11;6660.00;;93.017;99.998;---;---;15.470;15.470;15.470;---;995.86;68.333;15.470;---;---;25.539;24.453;11.374;---;62.460;18.803;0.071;---;4.862;5.604;3.639;---;;
25/09/2024;11:30:41;6690.00;;92.560;99.906;---;---;15.478;15.478;15.478;---;995.91;68.600;15.478;---;---;25.596;24.462;1.913;---;62.495;18.807;0.062;---;4.847;5.647;3.627;---;;
25/09/2024;11:31:11;6720.00;;92.883;99.288;---;---;15.475;15.475;15.475;---;995.95;68.592;15.475;---;---;25.554;24.534;9.296;---;62.496;18.823;0.095;---;4.860;5.652;3.640;---;;
25/09/2024;11:31:41;6750.00;;92.794;100.58;---;---;15.477;15.477;15.477;---;995.96;68.758;15.477;---;---;25.565;24.384;5.663;---;62.549;18.792;0.077;---;4.816;5.644;3.639;---;;
25/09/2024;11:32:11;6780.00;;92.816;99.503;---;---;15.478;15.478;15.478;---;995.94;68.821;15.478;---;---;25.562;24.510;4.754;---;62.532;18.824;0.071;---;4.787;5.665;3.616;---;;
25/09/2024;11:32:41;6810.00;;92.675;99.230;---;---;15.483;15.483;15.483;---;995.97;68.889;15.483;---;---;25.580;24.541;8.807;---;62.585;18.819;0.082;---;4.832;5.615;3.634;---;;
25/09/2024;11:33:11;6840.00;;92.577;99.618;---;---;15.498;15.498;15.498;---;995.98;69.109;15.498;---;---;25.591;24.493;11.335;---;62.590;18.836;0.078;---;4.807;5.590;3.630;---;;
25/09/2024;11:33:41;6870.00;;92.601;99.861;---;---;15.500;15.500;15.500;---;995.98;69.088;15.500;---;---;25.587;24.465;14.756;---;62.574;18.834;0.072;---;4.820;5.635;3.650;---;;
25/09/2024;11:34:11;6900.00;;92.432;99.470;---;---;15.494;15.494;15.494;---;996.00;69.180;15.494;---;---;25.608;24.511;6.750;---;62.628;18.837;0.090;---;4.751;5.640;3.622;---;;
25/09/2024;11:34:41;6930.00;;92.526;99.308;---;---;15.492;15.492;15.492;---;996.00;69.088;15.492;---;---;25.597;24.530;1.962;---;62.648;18.831;0.076;---;4.796;5.609;3.621;---;;
25/09/2024;11:35:11;6960.00;;92.212;99.966;---;---;15.492;15.492;15.492;---;995.95;69.134;15.492;---;---;25.638;24.453;10.773;---;62.624;18.849;0.078;---;4.814;5.627;3.608;---;;
25/09/2024;11:35:41;6990.00;;92.450;99.790;---;---;15.482;15.482;15.482;---;995.92;69.126;15.482;---;---;25.609;24.475;9.408;---;62.644;18.839;0.070;---;4.827;5.601;3.629;---;;
25/09/2024;11:36:11;7020.00;;92.413;99.907;---;---;15.472;15.472;15.472;---;995.95;69.248;15.472;---;---;25.614;24.463;3.202;---;62.620;18.830;0.078;---;4.820;5.619;3.630;---;;
25/09/2024;11:36:41;7050.00;;92.251;100.31;---;---;15.468;15.468;15.468;---;995.95;69.240;15.468;---;---;25.636;24.416;7.598;---;62.681;18.807;0.088;---;4.812;5.614;3.588;---;;
25/09/2024;11:37:11;7080.00;;92.369;99.229;---;---;15.473;15.473;15.473;---;995.96;69.088;15.473;---;---;25.620;24.541;9.354;---;62.666;18.841;0.082;---;4.843;5.638;3.640;---;;
25/09/2024;11:37:41;7110.00;;92.017;99.700;---;---;15.479;15.479;15.479;---;995.93;69.195;15.479;---;---;25.664;24.486;12.253;---;62.696;18.839;0.062;---;4.877;5.644;3.637;---;;
25/09/2024;11:38:11;7140.00;;92.251;100.27;---;---;15.500;15.500;15.500;---;995.92;69.172;15.500;---;---;25.632;24.417;11.348;---;62.672;18.844;0.074;---;4.839;5.657;3.651;---;;
25/09/2024;11:38:41;7170.00;;92.343;99.765;---;---;15.505;15.505;15.505;---;995.95;68.973;15.505;---;---;25.620;24.475;20.784;---;62.653;18.825;0.100;---;4.862;5.663;3.651;---;;
25/09/2024;11:39:11;7200.00;;92.290;99.752;---;---;15.509;15.509;15.509;---;995.93;69.172;15.509;---;---;25.627;24.476;16.216;---;62.704;18.837;0.083;---;4.813;5.652;3.621;---;;
25/09/2024;11:39:41;7230.00;;92.100;99.677;---;---;15.521;15.521;15.521;---;995.95;69.215;15.521;---;---;25.649;24.484;14.671;---;62.679;18.814;0.075;---;4.795;5.665;3.640;---;;
25/09/2024;11:40:11;7260.00;;92.044;99.529;---;---;15.524;15.524;15.524;---;995.94;69.215;15.524;---;---;25.655;24.501;8.167;---;62.713;18.833;0.080;---;4.824;5.652;3.625;---;;
25/09/2024;11:40:41;7290.00;;92.073;99.178;---;---;15.520;15.520;15.520;---;995.86;69.119;15.520;---;---;25.653;24.544;17.831;---;62.719;18.812;0.089;---;4.805;5.637;3.618;---;;
25/09/2024;11:41:11;7320.00;;92.169;99.673;---;---;15.505;15.505;15.505;---;995.95;69.172;15.505;---;---;25.642;24.486;20.640;---;62.700;18.807;0.066;---;4.852;5.631;3.623;---;;
25/09/2024;11:41:41;7350.00;;92.188;100.08;---;---;15.498;15.498;15.498;---;995.95;69.116;15.498;---;---;25.641;24.439;19.619;---;62.734;18.831;0.080;---;4.809;5.639;3.623;---;;
25/09/2024;11:42:11;7380.00;;91.917;100.05;---;---;15.507;15.507;15.507;---;995.98;68.910;15.507;---;---;25.674;24.442;17.524;---;62.730;18.818;0.082;---;4.794;5.656;3.600;---;;
25/09/2024;11:42:41;7410.00;;92.074;98.891;---;---;15.526;15.526;15.526;---;996.01;68.976;15.526;---;---;25.651;24.575;21.455;---;62.728;18.820;0.066;---;4.807;5.643;3.649;---;;
25/09/2024;11:43:11;7440.00;;92.054;99.687;---;---;15.530;15.530;15.530;---;995.97;68.630;15.530;---;---;25.653;24.482;7.553;---;62.763;18.824;0.076;---;4.850;5.616;3.661;---;;
25/09/2024;11:43:41;7470.00;;91.958;99.785;---;---;15.530;15.530;15.530;---;995.92;68.302;15.530;---;---;25.666;24.471;3.561;---;62.788;18.847;0.077;---;4.813;5.602;3.649;---;;
